frame_id,cluster_id,z_coordinate,normalized_intensity,classification
25,0,0.02356724441,0.8163452924,1
25,0,0.02361588739,0.6656057829,1
25,0,0.02371761948,0.4079473682,1
25,0,0.03925922886,0.9065882203,1
25,0,0.03928559646,0.8432855585,1
25,0,0.03934118152,0.767583258,1
25,0,0.03944548965,0.5934684889,1
25,0,0.0396720767,0.2330917503,1
25,0,0.05504735187,0.8761828404,1
25,0,0.05509109423,0.7989220861,1
25,0,0.05518431216,0.6795125111,1
25,0,0.05534558743,0.5030669572,1
25,0,0.07088611275,0.8411436029,1
25,0,0.0709509179,0.749211523,1
25,0,0.0710985437,0.5773207502,1
25,0,0.07140146941,0.2103906047,1
25,0,0.08677685261,0.8022875652,1
25,0,0.0868665576,0.6949428274,1
25,0,0.08708121628,0.4862327307,1
25,0,0.1027209461,0.7601533738,1
25,0,0.1028394774,0.6370952692,1
25,0,0.1031631231,0.3785787125,1
25,0,0.1187249869,0.715248419,1
25,0,0.1188845709,0.5708804475,1
,,,,
25,1,-0.1626626253,0.3307643267,0
25,1,-0.1625090539,0.3611929557,0
25,1,-0.1622101963,0.3777803241,0
25,1,-0.1621189862,0.3963442838,0
25,1,-0.1620034575,0.4041687566,0
25,1,-0.161977306,0.4096473919,0
25,1,-0.1494365484,0.0964178857,0
25,1,-0.1488000453,0.1698261497,0
25,1,-0.1481427699,0.2322874747,0
25,1,-0.1478650123,0.2776017668,0
25,1,-0.1473894119,0.3211748124,0
25,1,-0.1472399831,0.3575987171,0
25,1,-0.1469787359,0.3707405581,0
25,1,-0.1468859464,0.3934294746,0
25,1,-0.1467674077,0.4026594597,0
25,1,-0.1467436999,0.4075532601,0
25,1,-0.1342963278,0.04042139904,0
25,1,-0.1336199045,0.1108962833,0
25,1,-0.1328286231,0.2083130158,0
25,1,-0.1325528622,0.2575076128,0
25,1,-0.1320741475,0.3112438273,0
25,1,-0.1319309622,0.3511752492,0
25,1,-0.1317055523,0.3632235173,0
25,1,-0.1316132247,0.390436988,0
25,1,-0.1314944476,0.4006989074,0
25,1,-0.1314731836,0.4053867775,0
25,1,-0.1183320433,0.05587436555,0
25,1,-0.1174525768,0.1834416655,0
25,1,-0.1171851158,0.23654086,0
25,1,-0.1167153567,0.3010050004,0
25,1,-0.1165805981,0.3405280446,0
25,1,-0.1163890585,0.3566141092,0
25,1,-0.116299361,0.3873675848,0
25,1,-0.1161833555,0.3977739715,0
25,1,-0.1161645129,0.403148471,0
25,1,-0.1029342636,0,0
25,1,-0.1020131037,0.157937422,0
25,1,-0.1017601863,0.2148612535,0
25,1,-0.1013370976,0.286605012,0
25,1,-0.101187624,0.3294019849,0
25,1,-0.1010280401,0.3508224224,0
25,1,-0.1009431183,0.3842230796,0
25,1,-0.1008327752,0.3946803928,0
25,1,-0.1008164063,0.4008388674,0
25,1,-0.08659107238,0.1210820618,0
25,1,-0.08627657592,0.1926446361,0
25,1,-0.08593403548,0.2657890483,0
25,1,-0.08576190472,0.3167807647,0
25,1,-0.08562105149,0.344848249,0
25,1,-0.08554310352,0.378877819,0
25,1,-0.08544141799,0.3914212153,0
25,1,-0.08542753011,0.398459196,0
25,1,-0.07116682827,0.03827461386,0
25,1,-0.07076386362,0.1607712171,0
25,1,-0.07046527416,0.2435376605,0
25,1,-0.07030997425,0.300654193,0
25,1,-0.0701668337,0.3386955695,0
25,1,-0.07009801269,0.3708374647,0
25,1,-0.07000796497,0.3879996584,0
25,1,-0.06999655068,0.3968697631,0
25,1,-0.05524570867,0.3327199327,0
25,1,-0.05492925271,0.6157297548,0
25,1,-0.05479713529,0.7442591701,0
25,1,-0.05466393381,0.8551733509,0
25,1,-0.05460645258,0.9284186795,0
25,1,-0.05453104153,0.9803563112,0
25,1,-0.05452214554,1,0
25,1,-0.03961125016,0.1604773655,0
25,1,-0.03932439536,0.5617104594,0
25,1,-0.03922181949,0.6841968335,0
25,1,-0.03911094368,0.8268802974,0
25,1,-0.0390670523,0.9079728108,0
25,1,-0.03900933266,0.9712097987,0
25,1,-0.03900296241,0.9941947328,0
25,1,-0.02364900149,0.4507921226,0
25,1,-0.02358249389,0.6202253336,0
25,1,-0.02350645326,0.7971131858,0
25,1,-0.0234783981,0.8862538973,0
25,1,-0.02344144508,0.9608133046,0
25,1,-0.02343759127,0.9881971156,0
25,1,-0.007918366231,0.2709066033,0
25,1,-0.007877561264,0.5533648975,0
25,1,-0.007849019021,0.7660715659,0
25,1,-0.007839093916,0.8633548359,0
25,1,-0.007827166468,0.9482009819,0
25,1,-0.007824707776,0.9820064462,0
25,1,0.007837116718,0.9756282268,0
25,1,0.007840869948,0.9345508127,0
25,1,0.007852294482,0.839375138,0
25,1,0.007867383771,0.7216453555,0
25,1,0.007899031043,0.4423680637,0
25,1,0.02354929224,0.3823565364,0
25,1,0.02356445976,0.3588663473,0
25,1,0.02359722368,0.3125424525,0
25,1,0.02365832403,0.2247037905,0
25,1,0.02378965169,0.04015649355,0
25,1,0.03931326792,0.3821199917,0
25,1,0.0393450968,0.3548849504,0
25,1,0.0394093059,0.2942979833,0
25,1,0.03952560201,0.1907011178,0
25,1,0.05513047054,0.3815829222,0
25,1,0.05518427119,0.3504095667,0
25,1,0.05529637262,0.2719199231,0
25,1,0.05552963912,0.09074764679,0
25,1,0.07100236416,0.3807450353,0
25,1,0.07108349353,0.3427363221,0
25,1,0.07125645131,0.2286666314,0
25,1,0.0869307816,0.3795359705,0
25,1,0.08704438806,0.3086851815,0
25,1,0.08735193312,0.09296403149,0
25,1,0.1029264852,0.3760027266,0
25,1,0.1031017751,0.2577289381,0
,,,,
25,2,-0.155276686,0.106842837,1
25,2,-0.1549593806,0.2405589961,1
25,2,-0.1547564417,0.3273480668,1
25,2,-0.1111762971,0,1
25,2,-0.1108728275,0.204917331,1
25,2,-0.1106921658,0.3217429411,1
25,2,-0.06665178388,0.1342743155,1
25,2,-0.0665083304,0.3155165077,1
25,2,-0.02227375098,0.2039813625,1
25,2,-0.02220110223,1,1
25,2,0.0222358387,0.8952294787,1
25,2,0.0668137446,0.6970678673,1
,,,,
25,3,-0.1552746296,0,0
25,3,-0.1549566686,0.1270461314,0
25,3,-0.1547607034,0.2194829944,0
25,3,-0.1112218499,0.1743192349,0
25,3,-0.1108959466,0.6941699967,0
25,3,-0.1107107028,1,0
25,3,-0.06668042392,0.4679612614,0
25,3,-0.0665288046,0.9845717232,0
25,3,-0.02221217379,0.2015678081,0
25,3,0.02225075848,0.1959593455,0
,,,,
26,0,-0.1615868658,0.6071537151,1
26,0,-0.1613750011,0.6285199583,1
26,0,-0.1606492996,0.799705451,1
26,0,-0.1604718268,0.8014599508,1
26,0,-0.1601300836,0.921133208,1
26,0,-0.1600006223,0.9075263229,1
26,0,-0.1597485244,0.9817966154,1
26,0,-0.1597064286,0.9783179171,1
26,0,-0.1596712917,1,1
26,0,-0.148033753,0.1909071285,1
26,0,-0.1464073509,0.5663005896,1
26,0,-0.1462464482,0.5930517852,1
26,0,-0.1455502361,0.7810276562,1
26,0,-0.1453561783,0.7847115852,1
26,0,-0.1450298131,0.9093922372,1
26,0,-0.1449309886,0.8989655611,1
26,0,-0.1446937919,0.9772708189,1
26,0,-0.1446440965,0.9734607275,1
26,0,-0.144614011,0.9966684705,1
26,0,-0.1312605441,0.5154422174,1
26,0,-0.1310750097,0.5433980282,1
26,0,-0.1304135025,0.7594064856,1
26,0,-0.1302089393,0.767522271,1
26,0,-0.1299000531,0.8961472323,1
26,0,-0.129829511,0.8901114531,1
26,0,-0.1296090335,0.9725725096,1
26,0,-0.1295540631,0.9683906854,1
26,0,-0.1295287609,0.9931589752,1
26,0,-0.116139628,0.4353204939,1
26,0,-0.115854688,0.4922746282,1
26,0,-0.1152409315,0.7242934385,1
26,0,-0.1150663197,0.7456636475,1
26,0,-0.1147411913,0.8823556891,1
26,0,-0.1146948114,0.8809727982,1
26,0,-0.1144887432,0.9658167498,1
26,0,-0.1144355834,0.9636571175,1
26,0,-0.1144143566,0.9894753559,1
26,0,-0.1009619534,0.1239045264,1
26,0,-0.1006427556,0.1598383881,1
26,0,-0.1000414714,0.2816536638,1
26,0,-0.09991209954,0.2933945726,1
26,0,-0.09956583381,0.3674014795,1
26,0,-0.09953662008,0.3642762342,1
26,0,-0.09934659302,0.4066079567,1
26,0,-0.09929614514,0.4075720517,1
26,0,-0.09927783906,0.4187300792,1
26,0,-0.08571079373,0.07666257149,1
26,0,-0.08552375436,0.09465810729,1
26,0,-0.08480152488,0.2614982014,1
26,0,-0.08471111208,0.2770422925,1
26,0,-0.08436183631,0.362672869,1
26,0,-0.08434513211,0.3552718282,1
26,0,-0.08417520672,0.4038991216,1
26,0,-0.08412729204,0.404644942,1
26,0,-0.08411098272,0.4168136938,1
26,0,-0.07027652115,0.02650353761,1
26,0,-0.06950879842,0.2406355543,1
26,0,-0.06945061684,0.2598950221,1
26,0,-0.06912042201,0.3515291555,1
26,0,-0.0691113025,0.3458010365,1
26,0,-0.06896482408,0.4011085845,1
26,0,-0.06892154366,0.4008223335,1
26,0,-0.0689072758,0.4148208115,1
26,0,-0.05416195467,0.2192573517,1
26,0,-0.05412900448,0.2406239357,1
26,0,-0.05384446681,0.3386200363,1
26,0,-0.05383389816,0.3358986841,1
26,0,-0.0537141338,0.398237275,1
26,0,-0.05368020013,0.3965945925,1
26,0,-0.05366545916,0.4127516804,1
26,0,-0.03879948333,0.1844088521,1
26,0,-0.03874480724,0.2016760108,1
26,0,-0.03853177279,0.3221872316,1
26,0,-0.03851151466,0.3256044289,1
26,0,-0.0384217687,0.3952876408,1
26,0,-0.03840140998,0.3917185343,1
26,0,-0.03838419914,0.4106077255,1
26,0,-0.02335861139,0.1242656166,1
26,0,-0.02331199311,0.1480770924,1
26,0,-0.02316267975,0.3045333598,1
26,0,-0.0231428463,0.3149627004,1
26,0,-0.02308674343,0.3907495441,1
26,0,-0.02307657711,0.3865461867,1
26,0,-0.02306225523,0.4084520591,1
26,0,-0.007825897075,0,1
26,0,-0.007804321591,0.05874543792,1
26,0,-0.00773567846,0.2857673257,1
26,0,-0.007729175966,0.3015026123,1
26,0,-0.007707219105,0.3826358655,1
26,0,-0.007704329677,0.3810795324,1
26,0,-0.00769831147,0.4066768317,1
26,0,0.007709410507,0.9528644714,1
26,0,0.00771668274,0.8875549919,1
26,0,0.007719069254,0.8861306459,1
26,0,0.00774595933,0.6628527321,1
26,0,0.007750717457,0.6450175483,1
26,0,0.02316184156,0.9330499139,1
26,0,0.02318741381,0.8517748209,1
26,0,0.02319323085,0.8603131511,1
26,0,0.02328849025,0.5930998087,1
26,0,0.02329810895,0.5667965019,1
26,0,0.03866022453,0.9092064017,1
26,0,0.03870911151,0.81023561,1
26,0,0.03871657699,0.8303748063,1
26,0,0.0388998352,0.5165235827,1
26,0,0.03892108798,0.4687957229,1
26,0,0.05420592427,0.8814196336,1
26,0,0.05428323522,0.7633571775,1
26,0,0.05429054424,0.7913246998,1
26,0,0.05463693663,0.2681133919,1
26,0,0.05468283594,0.3078124043,1
26,0,0.06980035454,0.8498857314,1
26,0,0.06991122663,0.7118171814,1
26,0,0.06991651654,0.726619325,1
26,0,0.08544674516,0.8148279577,1
26,0,0.08559451997,0.6565095405,1
26,0,0.08562378585,0.6372938205,1
26,0,0.1011465117,0.7763616311,1
26,0,0.101368852,0.5873739205,1
26,0,0.1014055312,0.5317695253,1
26,0,0.1169003472,0.7349695889,1
26,0,0.1172384247,0.4296070609,1
26,0,0.1172571033,0.4193626881,1
,,,,
26,1,-0.1624746323,0.1347141712,0
26,1,-0.1613502204,0.2521219584,0
26,1,-0.1611269563,0.2591533594,0
26,1,-0.1604093164,0.3387584079,0
26,1,-0.1602859646,0.3406567585,0
26,1,-0.1599324346,0.3926554921,0
26,1,-0.1598257422,0.3893233773,0
26,1,-0.1595621407,0.4213571326,0
26,1,-0.1595427394,0.4202768364,0
26,1,-0.1595051736,0.4291281808,0
26,1,-0.1480907351,0.0355503122,0
26,1,-0.1476672739,0.07995120903,0
26,1,-0.1462564319,0.2314934193,0
26,1,-0.1460899115,0.2360136886,0
26,1,-0.1454016715,0.3221404356,0
26,1,-0.1452376395,0.330916992,0
26,1,-0.1449045092,0.3894866843,0
26,1,-0.1448198706,0.3818750475,0
26,1,-0.1445683688,0.4187908008,0
26,1,-0.1445383877,0.4188357233,0
26,1,-0.1445043236,0.4272441966,0
26,1,-0.1327282935,0.01135956144,0
26,1,-0.1311180741,0.2091664708,0
26,1,-0.1309923977,0.2119570009,0
26,1,-0.1303414702,0.3045116508,0
26,1,-0.1301473528,0.3208823833,0
26,1,-0.1298373193,0.3862544158,0
26,1,-0.1297724247,0.3739782382,0
26,1,-0.1295357049,0.4161529686,0
26,1,-0.1294976175,0.4157372278,0
26,1,-0.1294670552,0.4252937402,0
26,1,-0.1161039248,0.1529696615,0
26,1,-0.1158328056,0.1872379682,0
26,1,-0.1152272746,0.2864504933,0
26,1,-0.115048185,0.3061072025,0
26,1,-0.1147297621,0.3775228373,0
26,1,-0.114682056,0.3656510731,0
26,1,-0.1144627631,0.4134459016,0
26,1,-0.1144192368,0.4124729113,0
26,1,-0.1143921986,0.4232762039,0
26,1,-0.100984998,0.09343166177,0
26,1,-0.1006568298,0.1570395726,0
26,1,-0.1000575572,0.2684148914,0
26,1,-0.09992660582,0.2854805697,0
26,1,-0.09958045185,0.3679879573,0
26,1,-0.09954746068,0.358438711,0
26,1,-0.09934832901,0.4106687156,0
26,1,-0.09930191934,0.409047194,0
26,1,-0.09927840531,0.4211932454,0
26,1,-0.08575920016,0.04199065431,0
26,1,-0.08556559682,0.09124338665,0
26,1,-0.08483093977,0.2498000484,0
26,1,-0.08474072814,0.2634565859,0
26,1,-0.08438809216,0.3579963372,0
26,1,-0.08436725289,0.3521056263,0
26,1,-0.08419105411,0.4078135092,0
26,1,-0.08414439857,0.4054639992,0
26,1,-0.08412444592,0.4193279374,0
26,1,-0.07033564895,0,0
26,1,-0.06954588741,0.2307232987,0
26,1,-0.06948910654,0.2402121234,0
26,1,-0.06915131956,0.3475924574,0
26,1,-0.06914009154,0.3456089584,0
26,1,-0.06898956746,0.4013365397,0
26,1,-0.06894536316,0.4017276919,0
26,1,-0.06892895699,0.4174852841,0
26,1,-0.05420775339,0.527708917,0
26,1,-0.05417016894,0.5613645254,0
26,1,-0.05388405547,0.8129212913,0
26,1,-0.05386465415,0.8227240213,0
26,1,-0.05374258757,0.9535926318,0
26,1,-0.05371057242,0.9583692303,0
26,1,-0.05369066447,1,0
26,1,-0.03886280954,0.3684594783,0
26,1,-0.03878227249,0.4809331618,0
26,1,-0.03856731951,0.7627276098,0
26,1,-0.03853950277,0.7932928453,0
26,1,-0.03844873607,0.936752699,0
26,1,-0.03842906654,0.9449436322,0
26,1,-0.03840819001,0.9950085689,0
26,1,-0.02340470627,0.2102839537,0
26,1,-0.02336584963,0.327851926,0
26,1,-0.02318838984,0.708247831,0
26,1,-0.02316545136,0.7608950682,0
26,1,-0.02310664766,0.9186774791,0
26,1,-0.02309678309,0.9305875351,0
26,1,-0.0230802428,0.9898391053,0
26,1,-0.007745722309,0.6501420344,0
26,1,-0.007739976514,0.7163442776,0
26,1,-0.007714914624,0.9029712743,0
26,1,-0.007712276187,0.9153125426,0
26,1,-0.007705417927,0.984495035,0
26,1,0.007717653178,0.9799970336,0
26,1,0.00772586884,0.8991350103,0
26,1,0.007727854885,0.8916517868,0
26,1,0.007758419495,0.6402713957,0
26,1,0.007762244437,0.589244575,0
26,1,0.02319036424,0.4046555591,0
26,1,0.02321910672,0.3622776826,0
26,1,0.02322308533,0.3598514782,0
26,1,0.02333143726,0.2046976442,0
26,1,0.0233411435,0.1901964744,0
26,1,0.03871411458,0.4050922416,0
26,1,0.03876888752,0.3570359727,0
26,1,0.03877222911,0.3485159943,0
26,1,0.0390096195,0.1321245355,0
26,1,0.03905117139,0.08661448551,0
26,1,0.05429035425,0.4052575654,0
26,1,0.05437674746,0.336018906,0
26,1,0.05437675118,0.3513259742,0
26,1,0.0699205175,0.4051478284,0
26,1,0.07004412264,0.3171404953,0
26,1,0.07006528229,0.3180620429,0
26,1,0.08560606092,0.404984549,0
26,1,0.0858155638,0.2872452025,0
26,1,0.08582989126,0.2786337213,0
26,1,0.1013485193,0.4057903369,0
26,1,0.1016774848,0.18669887,0
26,1,0.1016917974,0.1814035625,0
26,1,0.1169861928,0.4121765219,0
26,1,0.1173745692,0.1789944872,0
26,1,0.1173843294,0.1792690507,0
,,,,
26,2,-0.1541341692,0.2329262645,1
26,2,-0.1540534049,0.2520197853,1
26,2,-0.1537559479,0.376226403,1
26,2,-0.1103030294,0.1786616479,1
26,2,-0.1102578193,0.1833638358,1
26,2,-0.1099767089,0.373435008,1
26,2,-0.06636895984,0,1
26,2,-0.06629865617,0.09919957598,1
26,2,-0.06607854366,0.3704207344,1
26,2,-0.02205742523,1,1
26,2,0.0220891498,0.918838949,1
26,2,0.06636458635,0.8054714964,1
,,,,
26,3,-0.1541376412,0.1507389112,0
26,3,-0.1540571898,0.1691862401,0
26,3,-0.1537612379,0.292771085,0
26,3,-0.1103316173,0.4929405277,0
26,3,-0.1102830619,0.5765941733,0
26,3,-0.109995842,1,0
26,3,-0.0664228946,0,0
26,3,-0.06635450572,0.2574935902,0
26,3,-0.06609929353,0.9942239781,0
26,3,-0.02206768654,0.2865602023,0
26,3,0.02210293896,0.2901393019,0
,,,,
27,0,-0.1615868658,0.6071537151,1
27,0,-0.1613750011,0.6285199583,1
27,0,-0.1606492996,0.799705451,1
27,0,-0.1604718268,0.8014599508,1
27,0,-0.1601300836,0.921133208,1
27,0,-0.1600006223,0.9075263229,1
27,0,-0.1597485244,0.9817966154,1
27,0,-0.1597064286,0.9783179171,1
27,0,-0.1596712917,1,1
27,0,-0.148033753,0.1909071285,1
27,0,-0.1464073509,0.5663005896,1
27,0,-0.1462464482,0.5930517852,1
27,0,-0.1455502361,0.7810276562,1
27,0,-0.1453561783,0.7847115852,1
27,0,-0.1450298131,0.9093922372,1
27,0,-0.1449309886,0.8989655611,1
27,0,-0.1446937919,0.9772708189,1
27,0,-0.1446440965,0.9734607275,1
27,0,-0.144614011,0.9966684705,1
27,0,-0.1312605441,0.5154422174,1
27,0,-0.1310750097,0.5433980282,1
27,0,-0.1304135025,0.7594064856,1
27,0,-0.1302089393,0.767522271,1
27,0,-0.1299000531,0.8961472323,1
27,0,-0.129829511,0.8901114531,1
27,0,-0.1296090335,0.9725725096,1
27,0,-0.1295540631,0.9683906854,1
27,0,-0.1295287609,0.9931589752,1
27,0,-0.116139628,0.4353204939,1
27,0,-0.115854688,0.4922746282,1
27,0,-0.1152409315,0.7242934385,1
27,0,-0.1150663197,0.7456636475,1
27,0,-0.1147411913,0.8823556891,1
27,0,-0.1146948114,0.8809727982,1
27,0,-0.1144887432,0.9658167498,1
27,0,-0.1144355834,0.9636571175,1
27,0,-0.1144143566,0.9894753559,1
27,0,-0.1009619534,0.1239045264,1
27,0,-0.1006427556,0.1598383881,1
27,0,-0.1000414714,0.2816536638,1
27,0,-0.09991209954,0.2933945726,1
27,0,-0.09956583381,0.3674014795,1
27,0,-0.09953662008,0.3642762342,1
27,0,-0.09934659302,0.4066079567,1
27,0,-0.09929614514,0.4075720517,1
27,0,-0.09927783906,0.4187300792,1
27,0,-0.08571079373,0.07666257149,1
27,0,-0.08552375436,0.09465810729,1
27,0,-0.08480152488,0.2614982014,1
27,0,-0.08471111208,0.2770422925,1
27,0,-0.08436183631,0.362672869,1
27,0,-0.08434513211,0.3552718282,1
27,0,-0.08417520672,0.4038991216,1
27,0,-0.08412729204,0.404644942,1
27,0,-0.08411098272,0.4168136938,1
27,0,-0.07027652115,0.02650353761,1
27,0,-0.06950879842,0.2406355543,1
27,0,-0.06945061684,0.2598950221,1
27,0,-0.06912042201,0.3515291555,1
27,0,-0.0691113025,0.3458010365,1
27,0,-0.06896482408,0.4011085845,1
27,0,-0.06892154366,0.4008223335,1
27,0,-0.0689072758,0.4148208115,1
27,0,-0.05416195467,0.2192573517,1
27,0,-0.05412900448,0.2406239357,1
27,0,-0.05384446681,0.3386200363,1
27,0,-0.05383389816,0.3358986841,1
27,0,-0.0537141338,0.398237275,1
27,0,-0.05368020013,0.3965945925,1
27,0,-0.05366545916,0.4127516804,1
27,0,-0.03879948333,0.1844088521,1
27,0,-0.03874480724,0.2016760108,1
27,0,-0.03853177279,0.3221872316,1
27,0,-0.03851151466,0.3256044289,1
27,0,-0.0384217687,0.3952876408,1
27,0,-0.03840140998,0.3917185343,1
27,0,-0.03838419914,0.4106077255,1
27,0,-0.02335861139,0.1242656166,1
27,0,-0.02331199311,0.1480770924,1
27,0,-0.02316267975,0.3045333598,1
27,0,-0.0231428463,0.3149627004,1
27,0,-0.02308674343,0.3907495441,1
27,0,-0.02307657711,0.3865461867,1
27,0,-0.02306225523,0.4084520591,1
27,0,-0.007825897075,0,1
27,0,-0.007804321591,0.05874543792,1
27,0,-0.00773567846,0.2857673257,1
27,0,-0.007729175966,0.3015026123,1
27,0,-0.007707219105,0.3826358655,1
27,0,-0.007704329677,0.3810795324,1
27,0,-0.00769831147,0.4066768317,1
27,0,0.007709410507,0.9528644714,1
27,0,0.00771668274,0.8875549919,1
27,0,0.007719069254,0.8861306459,1
27,0,0.00774595933,0.6628527321,1
27,0,0.007750717457,0.6450175483,1
27,0,0.02316184156,0.9330499139,1
27,0,0.02318741381,0.8517748209,1
27,0,0.02319323085,0.8603131511,1
27,0,0.02328849025,0.5930998087,1
27,0,0.02329810895,0.5667965019,1
27,0,0.03866022453,0.9092064017,1
27,0,0.03870911151,0.81023561,1
27,0,0.03871657699,0.8303748063,1
27,0,0.0388998352,0.5165235827,1
27,0,0.03892108798,0.4687957229,1
27,0,0.05420592427,0.8814196336,1
27,0,0.05428323522,0.7633571775,1
27,0,0.05429054424,0.7913246998,1
27,0,0.05463693663,0.2681133919,1
27,0,0.05468283594,0.3078124043,1
27,0,0.06980035454,0.8498857314,1
27,0,0.06991122663,0.7118171814,1
27,0,0.06991651654,0.726619325,1
27,0,0.08544674516,0.8148279577,1
27,0,0.08559451997,0.6565095405,1
27,0,0.08562378585,0.6372938205,1
27,0,0.1011465117,0.7763616311,1
27,0,0.101368852,0.5873739205,1
27,0,0.1014055312,0.5317695253,1
27,0,0.1169003472,0.7349695889,1
27,0,0.1172384247,0.4296070609,1
27,0,0.1172571033,0.4193626881,1
,,,,
27,1,-0.1624746323,0.1347141712,0
27,1,-0.1613502204,0.2521219584,0
27,1,-0.1611269563,0.2591533594,0
27,1,-0.1604093164,0.3387584079,0
27,1,-0.1602859646,0.3406567585,0
27,1,-0.1599324346,0.3926554921,0
27,1,-0.1598257422,0.3893233773,0
27,1,-0.1595621407,0.4213571326,0
27,1,-0.1595427394,0.4202768364,0
27,1,-0.1595051736,0.4291281808,0
27,1,-0.1480907351,0.0355503122,0
27,1,-0.1476672739,0.07995120903,0
27,1,-0.1462564319,0.2314934193,0
27,1,-0.1460899115,0.2360136886,0
27,1,-0.1454016715,0.3221404356,0
27,1,-0.1452376395,0.330916992,0
27,1,-0.1449045092,0.3894866843,0
27,1,-0.1448198706,0.3818750475,0
27,1,-0.1445683688,0.4187908008,0
27,1,-0.1445383877,0.4188357233,0
27,1,-0.1445043236,0.4272441966,0
27,1,-0.1327282935,0.01135956144,0
27,1,-0.1311180741,0.2091664708,0
27,1,-0.1309923977,0.2119570009,0
27,1,-0.1303414702,0.3045116508,0
27,1,-0.1301473528,0.3208823833,0
27,1,-0.1298373193,0.3862544158,0
27,1,-0.1297724247,0.3739782382,0
27,1,-0.1295357049,0.4161529686,0
27,1,-0.1294976175,0.4157372278,0
27,1,-0.1294670552,0.4252937402,0
27,1,-0.1161039248,0.1529696615,0
27,1,-0.1158328056,0.1872379682,0
27,1,-0.1152272746,0.2864504933,0
27,1,-0.115048185,0.3061072025,0
27,1,-0.1147297621,0.3775228373,0
27,1,-0.114682056,0.3656510731,0
27,1,-0.1144627631,0.4134459016,0
27,1,-0.1144192368,0.4124729113,0
27,1,-0.1143921986,0.4232762039,0
27,1,-0.100984998,0.09343166177,0
27,1,-0.1006568298,0.1570395726,0
27,1,-0.1000575572,0.2684148914,0
27,1,-0.09992660582,0.2854805697,0
27,1,-0.09958045185,0.3679879573,0
27,1,-0.09954746068,0.358438711,0
27,1,-0.09934832901,0.4106687156,0
27,1,-0.09930191934,0.409047194,0
27,1,-0.09927840531,0.4211932454,0
27,1,-0.08575920016,0.04199065431,0
27,1,-0.08556559682,0.09124338665,0
27,1,-0.08483093977,0.2498000484,0
27,1,-0.08474072814,0.2634565859,0
27,1,-0.08438809216,0.3579963372,0
27,1,-0.08436725289,0.3521056263,0
27,1,-0.08419105411,0.4078135092,0
27,1,-0.08414439857,0.4054639992,0
27,1,-0.08412444592,0.4193279374,0
27,1,-0.07033564895,0,0
27,1,-0.06954588741,0.2307232987,0
27,1,-0.06948910654,0.2402121234,0
27,1,-0.06915131956,0.3475924574,0
27,1,-0.06914009154,0.3456089584,0
27,1,-0.06898956746,0.4013365397,0
27,1,-0.06894536316,0.4017276919,0
27,1,-0.06892895699,0.4174852841,0
27,1,-0.05420775339,0.527708917,0
27,1,-0.05417016894,0.5613645254,0
27,1,-0.05388405547,0.8129212913,0
27,1,-0.05386465415,0.8227240213,0
27,1,-0.05374258757,0.9535926318,0
27,1,-0.05371057242,0.9583692303,0
27,1,-0.05369066447,1,0
27,1,-0.03886280954,0.3684594783,0
27,1,-0.03878227249,0.4809331618,0
27,1,-0.03856731951,0.7627276098,0
27,1,-0.03853950277,0.7932928453,0
27,1,-0.03844873607,0.936752699,0
27,1,-0.03842906654,0.9449436322,0
27,1,-0.03840819001,0.9950085689,0
27,1,-0.02340470627,0.2102839537,0
27,1,-0.02336584963,0.327851926,0
27,1,-0.02318838984,0.708247831,0
27,1,-0.02316545136,0.7608950682,0
27,1,-0.02310664766,0.9186774791,0
27,1,-0.02309678309,0.9305875351,0
27,1,-0.0230802428,0.9898391053,0
27,1,-0.007745722309,0.6501420344,0
27,1,-0.007739976514,0.7163442776,0
27,1,-0.007714914624,0.9029712743,0
27,1,-0.007712276187,0.9153125426,0
27,1,-0.007705417927,0.984495035,0
27,1,0.007717653178,0.9799970336,0
27,1,0.00772586884,0.8991350103,0
27,1,0.007727854885,0.8916517868,0
27,1,0.007758419495,0.6402713957,0
27,1,0.007762244437,0.589244575,0
27,1,0.02319036424,0.4046555591,0
27,1,0.02321910672,0.3622776826,0
27,1,0.02322308533,0.3598514782,0
27,1,0.02333143726,0.2046976442,0
27,1,0.0233411435,0.1901964744,0
27,1,0.03871411458,0.4050922416,0
27,1,0.03876888752,0.3570359727,0
27,1,0.03877222911,0.3485159943,0
27,1,0.0390096195,0.1321245355,0
27,1,0.03905117139,0.08661448551,0
27,1,0.05429035425,0.4052575654,0
27,1,0.05437674746,0.336018906,0
27,1,0.05437675118,0.3513259742,0
27,1,0.0699205175,0.4051478284,0
27,1,0.07004412264,0.3171404953,0
27,1,0.07006528229,0.3180620429,0
27,1,0.08560606092,0.404984549,0
27,1,0.0858155638,0.2872452025,0
27,1,0.08582989126,0.2786337213,0
27,1,0.1013485193,0.4057903369,0
27,1,0.1016774848,0.18669887,0
27,1,0.1016917974,0.1814035625,0
27,1,0.1169861928,0.4121765219,0
27,1,0.1173745692,0.1789944872,0
27,1,0.1173843294,0.1792690507,0
,,,,
27,2,-0.1541341692,0.2329262645,1
27,2,-0.1540534049,0.2520197853,1
27,2,-0.1537559479,0.376226403,1
27,2,-0.1103030294,0.1786616479,1
27,2,-0.1102578193,0.1833638358,1
27,2,-0.1099767089,0.373435008,1
27,2,-0.06636895984,0,1
27,2,-0.06629865617,0.09919957598,1
27,2,-0.06607854366,0.3704207344,1
