,-0.0294,0.0206,0.0706,0.1206
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,10434295.0000,2082.5547,0.0000,0.0000
0.1250,10434295.0000,2082.5547,2082.5547,0.0000
