,-0.2396,-0.1896,-0.1396,-0.0896,-0.0396,0.0104,0.0604,0.1104,0.1604,0.2104,0.2604,0.3104
0.0250,0.0000,0.0000,0.0000,199334112.0000,235319792.0000,37983.3711,42150.6172,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,8315.5195,8315.5195,23844.6152,110168400.0000,55213328.0000,23956.0938,17873.5957,196697952.0000,25817.7637,16604.6914,39095.6523,0.0000
0.1250,8315.5195,8315.5195,8315.5195,86151328.0000,55213328.0000,23956.0938,66518456.0000,66518456.0000,25817.7637,16604.6914,39095.6523,39095.6523
