,-0.1194,-0.0694,-0.0194,0.0306,0.0806,0.1306,0.1806
0.0250,0.0000,0.0000,667.2791,814.9394,0.0000,0.0000,0.0000
0.0750,466.6281,173.6494,173.6494,1125.2148,1631.5217,0.0000,0.0000
0.1250,0.0000,173.6494,1125.2148,760.9054,1510.9197,1355.1816,1355.1816
