,-0.0888,-0.0388,0.0112,0.0612,0.1112,0.1612
0.0250,0.0000,0.0000,77521784.0000,0.0000,0.0000,0.0000
0.0750,13346.0742,11048.6416,73412640.0000,5361.1602,0.0000,0.0000
0.1250,8469.2354,8469.2354,11048.6416,5361.1602,0.0000,0.0000
