,-0.1424,-0.0924,-0.0424,0.0076,0.0576,0.1076,0.1576,0.2076
0.0250,0.0000,0.0000,56392.2656,318086016.0000,324505824.0000,0.0000,0.0000,0.0000
0.0750,43069.2891,25266.9629,21333.9766,95359296.0000,107702008.0000,19828.9531,25213.0410,0.0000
0.1250,25266.9629,19695.2852,14559.1465,95359296.0000,107702008.0000,19828.9531,25213.0410,25213.0410
