,-0.1165,-0.0665,-0.0165,0.0335,0.0835,0.1335,0.1835
0.0250,0.0000,435.0649,2491.8672,2491.8672,0.0000,0.0000,0.0000
0.0750,435.0649,435.0649,435.0649,2491.8672,2494.9482,2494.9482,2494.9482
