,-0.1292,-0.0792,-0.0292,0.0208,0.0708,0.1208,0.1708,0.2208
0.0250,0.0000,0.0000,1135.1030,1338.4967,0.0000,0.0000,0.0000,0.0000
0.0750,585.4863,831.0000,213.8119,749.0258,989.4871,1456.1559,337.2253,0.0000
0.1250,585.4863,734.6243,213.8119,989.4871,989.4871,337.2253,337.2253,337.2253
