,-0.0963,-0.0463,0.0037,0.0537,0.1037,0.1537
0.0250,0.0000,0.0000,85865288.0000,0.0000,0.0000,0.0000
0.0750,0.0000,6293.6982,12017.8545,9544.4121,0.0000,0.0000
0.1250,0.0000,79751672.0000,9544.4121,9544.4121,15494.1592,0.0000
0.1750,0.0000,0.0000,9544.4121,9544.4121,15494.1592,15494.1592
