,-0.0493,0.0007,0.0507,0.1007
0.0250,0.0000,21212862.0000,0.0000,0.0000
0.0750,21212862.0000,9948228.0000,9948228.0000,0.0000
0.1250,9948228.0000,9948228.0000,9948228.0000,7812098.0000
