,-0.0975,-0.0475,0.0025,0.0525,0.1025,0.1525
0.0250,0.0000,58.9892,58.9892,235.3002,0.0000,0.0000
0.0750,185.6818,58.9892,58.9892,235.3002,174.8818,174.8818
