,-0.0554,-0.0054,0.0446,0.0946,0.1446
0.0250,0.0000,39537184.0000,0.0000,0.0000,0.0000
0.0750,22855092.0000,4926.4429,4926.4429,0.0000,0.0000
0.1250,4926.4429,4926.4429,4926.4429,6636.0762,0.0000
