,-0.0708,-0.0208,0.0292,0.0792,0.1292
0.0250,0.0000,406.8595,0.0000,0.0000,0.0000
0.0750,372.9837,131.0418,131.0418,0.0000,0.0000
0.1250,290.7968,372.9837,131.0418,131.0418,0.0000
0.1750,290.7968,290.7968,0.0000,0.0000,0.0000
