,-0.1082,-0.0582,-0.0082,0.0418,0.0918,0.1418,0.1918
0.0250,0.0000,0.0000,61210744.0000,0.0000,0.0000,0.0000,0.0000
0.0750,12378656.0000,12378656.0000,61210744.0000,19349636.0000,34193296.0000,0.0000,0.0000
0.1250,12378656.0000,12378656.0000,53807612.0000,19349636.0000,33433878.0000,33433878.0000,0.0000
