,-0.0285,0.0215,0.0715,0.1215
0.0250,0.0000,8600007.0000,0.0000,0.0000
0.0750,7688719.5000,8600007.0000,8600007.0000,0.0000
0.1250,7688719.5000,8600007.0000,8600007.0000,0.0000
