,-0.0798,-0.0298,0.0202,0.0702,0.1202,0.1702
0.0250,0.0000,0.0000,23964878.0000,0.0000,0.0000,0.0000
0.0750,0.0000,12097104.0000,16459568.0000,24300314.0000,0.0000,0.0000
0.1250,12097104.0000,16459568.0000,16459568.0000,24300314.0000,24300314.0000,0.0000
