,-0.0751,-0.0251,0.0249,0.0749,0.1249,0.1749
0.0250,1549.6996,9171138.0000,9171138.0000,9171138.0000,0.0000,0.0000
0.0750,1549.6996,9171138.0000,9171138.0000,9171138.0000,0.0000,0.0000
