,-0.0532,-0.0032,0.0468,0.0968,0.1468
0.0250,0.0000,19361140.0000,0.0000,0.0000,0.0000
0.0750,19522886.0000,13739104.0000,10646894.0000,0.0000,0.0000
0.1250,19522886.0000,13739104.0000,13739104.0000,10646894.0000,0.0000
0.1750,13739104.0000,13739104.0000,13739104.0000,0.0000,0.0000
