,-0.1088,-0.0588,-0.0088,0.0412,0.0912,0.1412,0.1912
0.0250,0.0000,1032.5164,16440118.0000,16440118.0000,16440118.0000,0.0000,0.0000
0.0750,1032.5164,1032.5164,16440118.0000,16440118.0000,2771.9099,2771.9099,2771.9099
