,-0.1323,-0.0823,-0.0323,0.0177,0.0677,0.1177,0.1677,0.2177
0.0250,0.0000,0.0000,1066.9299,1236.7025,0.0000,0.0000,0.0000,0.0000
0.0750,514.1661,668.0132,193.5078,804.3335,962.1232,1851.3901,0.0000,0.0000
0.1250,514.1661,668.0132,193.5078,1528.2264,962.1232,1338.9391,208.5711,208.5711
