,-0.0923,-0.0423,0.0077,0.0577,0.1077,0.1577
0.0250,0.0000,0.0000,381.9533,0.0000,0.0000,0.0000
0.0750,0.0000,211.7527,574.7610,857.1271,0.0000,0.0000
0.1250,104.7157,211.7527,574.7610,648.8714,857.1271,0.0000
0.1750,0.0000,0.0000,648.8714,648.8714,648.8714,0.0000
