,-0.1024,-0.0524,-0.0024,0.0476,0.0976,0.1476,0.1976
0.0250,0.0000,0.0000,73321776.0000,0.0000,0.0000,0.0000,0.0000
0.0750,6447.6079,73321776.0000,66034872.0000,49065348.0000,15575.1465,0.0000,0.0000
0.1250,6447.6079,66034872.0000,49065348.0000,49065348.0000,15252.5371,15252.5371,0.0000
