,-0.0808,-0.0308,0.0192,0.0692,0.1192,0.1692
0.0250,8168208.0000,8168208.0000,8168208.0000,1381.1298,0.0000,0.0000
0.0750,0.0000,8168208.0000,8168208.0000,1381.1298,1381.1298,1381.1298
