,-0.0791,-0.0291,0.0209,0.0709,0.1209,0.1709
0.0250,0.0000,0.0000,5869.9624,0.0000,0.0000,0.0000
0.0750,20821732.0000,4495.9834,4928.4312,5900.5547,0.0000,0.0000
0.1250,4495.9834,4495.9834,4928.4312,4928.4312,5900.5547,0.0000
