,-0.2486,-0.1986,-0.1486,-0.0986,-0.0486,0.0014,0.0514,0.1014,0.1514,0.2014,0.2514,0.3014
0.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.1750,0.0000,0.0000,0.0000,303771840.0000,42839.5703,290604032.0000,253097088.0000,46927.8320,0.0000,0.0000,0.0000,0.0000
0.2250,0.0000,0.0000,260034064.0000,303771840.0000,42839.5703,47578.2930,238869024.0000,46012.2539,60096.1133,0.0000,0.0000,0.0000
0.2750,0.0000,24455.0332,368798368.0000,355598304.0000,61038.1445,62666.4688,354656992.0000,61336.3633,55349.5117,54220.6211,0.0000,0.0000
0.3250,44881.2617,10992.2783,233172928.0000,112509584.0000,35815.2656,23189.8125,203652608.0000,24386.4727,29985.1758,13940.2998,13940.2998,0.0000
0.3750,10992.2783,10992.2783,22067282.0000,22067282.0000,397.4785,397.4785,46293936.0000,46293936.0000,7504.0083,13940.2998,13940.2998,0.0000
