,-0.0258,0.0242,0.0742,0.1242
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,1846.4009,1828.4951,0.0000,0.0000
0.1250,1828.4951,1828.4951,1828.4951,0.0000
