,-0.0636,-0.0136,0.0364,0.0864,0.1364
0.0250,0.0000,256.7138,0.0000,0.0000,0.0000
0.0750,256.7138,297.0188,688.3771,0.0000,0.0000
0.1250,297.0188,688.3771,688.3771,808.8769,0.0000
