,-0.0389,0.0111,0.0611,0.1111
0.0250,0.0000,6159.1538,0.0000,0.0000
0.0750,5938.8018,6300.5767,0.0000,0.0000
0.1250,5938.8018,6300.5767,2587.1443,0.0000
