,-0.0662,-0.0162,0.0338,0.0838,0.1338
0.0250,0.0000,21767934.0000,0.0000,0.0000,0.0000
0.0750,21767934.0000,21767934.0000,9986126.0000,9986126.0000,0.0000
0.1250,0.0000,9986126.0000,9986126.0000,9986126.0000,0.0000
