,-0.0743,-0.0243,0.0257,0.0757,0.1257
0.0250,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,43712600.0000,16689701.0000,0.0000,0.0000
0.1250,19890568.0000,19878900.0000,16689701.0000,16689701.0000,0.0000
0.1750,19890568.0000,19890568.0000,0.0000,0.0000,0.0000
