,-0.0824,-0.0324,0.0176,0.0676,0.1176,0.1676
0.0250,0.0000,41.8771,279.4178,0.0000,0.0000,0.0000
0.0750,41.8771,41.8771,41.8771,245.8158,245.8158,0.0000
0.1250,41.8771,41.8771,41.8771,245.8158,245.8158,245.8158
