,-0.0361,0.0139,0.0639,0.1139
0.0250,0.0000,21778060.0000,0.0000,0.0000
0.0750,10322402.0000,10322402.0000,21778060.0000,0.0000
0.1250,10322402.0000,10322402.0000,10322402.0000,0.0000
