,-0.0528,-0.0028,0.0472,0.0972,0.1472
0.0250,0.0000,12648132.0000,0.0000,0.0000,0.0000
0.0750,12648132.0000,6225649.5000,6225649.5000,0.0000,0.0000
0.1250,6225649.5000,6225649.5000,6225649.5000,6225649.5000,0.0000
