,-0.0753,-0.0253,0.0247,0.0747,0.1247,0.1747
0.0250,9010381.0000,9010381.0000,9010381.0000,1532.0612,0.0000,0.0000
0.0750,0.0000,9010381.0000,9010381.0000,1532.0612,1532.0612,1532.0612
