,-0.1041,-0.0541,-0.0041,0.0459,0.0959,0.1459,0.1959
0.0250,0.0000,121.5331,180.9244,180.9244,0.0000,0.0000,0.0000
0.0750,121.5331,121.5331,180.9244,180.9244,78.5092,78.5092,0.0000
0.1250,0.0000,0.0000,0.0000,0.0000,78.5092,78.5092,78.5092
