,-0.0702,-0.0202,0.0298,0.0798,0.1298
0.0250,0.0000,27010526.0000,0.0000,0.0000,0.0000
0.0750,0.0000,8911992.0000,28039740.0000,0.0000,0.0000
0.1250,8911992.0000,8911992.0000,17257722.0000,29247486.0000,0.0000
0.1750,0.0000,17257722.0000,17257722.0000,17257722.0000,0.0000
