,-0.0549,-0.0049,0.0451,0.0951,0.1451
0.0250,0.0000,2496.4226,0.0000,0.0000,0.0000
0.0750,2496.4226,2496.4226,2496.4226,0.0000,0.0000
0.1250,2496.4226,2496.4226,2496.4226,0.0000,0.0000
