,-0.0642,-0.0142,0.0358,0.0858,0.1358
0.0250,0.0000,137.9551,0.0000,0.0000,0.0000
0.0750,137.9551,177.0582,457.5335,0.0000,0.0000
0.1250,177.0582,457.5335,457.5335,457.5335,0.0000
