,-0.0833,-0.0333,0.0167,0.0667,0.1167,0.1667
0.0250,0.0000,0.0000,14184.0176,0.0000,0.0000,0.0000
0.0750,0.0000,10509.8301,11592.1699,14396.0898,0.0000,0.0000
0.1250,4827.3901,4827.3901,4827.3901,12230.2197,0.0000,0.0000
0.1750,0.0000,4827.3901,4827.3901,4827.3901,12230.2197,0.0000
