,-0.1073,-0.0573,-0.0073,0.0427,0.0927,0.1427,0.1927
0.0250,0.0000,2781.6863,2781.6863,113.2532,0.0000,0.0000,0.0000
0.0750,2831.5762,2781.6863,2781.6863,113.2532,113.2532,113.2532,113.2532
