,-0.1293,-0.0793,-0.0293,0.0207,0.0707,0.1207,0.1707,0.2207
0.0250,0.0000,0.0000,111520312.0000,266994768.0000,0.0000,0.0000,0.0000,0.0000
0.0750,32718128.0000,56185936.0000,36716488.0000,97158024.0000,82102680.0000,23867862.0000,107000400.0000,0.0000
0.1250,32718128.0000,56185936.0000,36716488.0000,97158024.0000,66844632.0000,23867862.0000,107000400.0000,107000400.0000
