,-0.0628,-0.0128,0.0372,0.0872,0.1372
0.0250,0.0000,19750380.0000,0.0000,0.0000,0.0000
0.0750,19750380.0000,19750380.0000,3439.6899,3439.6899,0.0000
0.1250,0.0000,3439.6899,3439.6899,3439.6899,0.0000
