,-0.0553,-0.0053,0.0447,0.0947,0.1447
0.0250,0.0000,21336536.0000,0.0000,0.0000,0.0000
0.0750,21336536.0000,9882999.0000,9882999.0000,0.0000,0.0000
0.1250,9882999.0000,9882999.0000,9882999.0000,9882999.0000,0.0000
