,-0.1346,-0.0846,-0.0346,0.0154,0.0654,0.1154,0.1654,0.2154
0.0250,0.0000,0.0000,117853168.0000,280534944.0000,0.0000,0.0000,0.0000,0.0000
0.0750,83778648.0000,55712396.0000,151321408.0000,106201008.0000,62509584.0000,87904416.0000,138407440.0000,0.0000
0.1250,83778648.0000,40645916.0000,151321408.0000,106201008.0000,30927516.0000,87904416.0000,44070884.0000,138407440.0000
