,-0.0412,0.0088,0.0588,0.1088
0.0250,0.0000,20317770.0000,0.0000,0.0000
0.0750,3542.1028,3542.1028,20317770.0000,0.0000
0.1250,3542.1028,3542.1028,3542.1028,0.0000
