,-0.1403,-0.0903,-0.0403,0.0097,0.0597,0.1097,0.1597,0.2097
0.0250,0.0000,0.0000,133963160.0000,325317280.0000,343116320.0000,0.0000,0.0000,0.0000
0.0750,29228728.0000,29228728.0000,47497644.0000,115165120.0000,61154812.0000,70713704.0000,148868800.0000,148868800.0000
0.1250,29228728.0000,29228728.0000,47497644.0000,115165120.0000,61154812.0000,70713704.0000,148868800.0000,148868800.0000
