,-0.0377,0.0123,0.0623,0.1123
0.0250,0.0000,256.0166,0.0000,0.0000
0.0750,152.7092,258.6016,0.0000,0.0000
0.1250,406.0506,572.7324,522.3921,0.0000
0.1750,406.0506,572.7324,522.3921,0.0000
