,-0.0555,-0.0055,0.0445,0.0945,0.1445
0.0250,0.0000,39537332.0000,0.0000,0.0000,0.0000
0.0750,22965376.0000,4682.1309,4682.1309,0.0000,0.0000
0.1250,4682.1309,4682.1309,4682.1309,4682.1309,0.0000
