,-0.0596,-0.0096,0.0404,0.0904,0.1404
0.0250,0.0000,8392.5830,0.0000,0.0000,0.0000
0.0750,8430.6807,7005.4604,6477.5293,0.0000,0.0000
0.1250,7005.4604,7005.4604,7005.4604,0.0000,0.0000
