,-0.0815,-0.0315,0.0185,0.0685,0.1185,0.1685
0.0250,107.3670,48.4707,48.4707,48.4707,0.0000,0.0000
0.0750,107.3670,48.4707,48.4707,48.4707,0.0000,0.0000
