,-0.0764,-0.0264,0.0236,0.0736,0.1236,0.1736
0.0250,0.0000,33513764.0000,4117.3965,0.0000,0.0000,0.0000
0.0750,5494.3721,15794244.0000,15794244.0000,4117.3965,0.0000,0.0000
0.1250,5142.8325,15794244.0000,15794244.0000,15794244.0000,0.0000,0.0000
