,-0.0829,-0.0329,0.0171,0.0671,0.1171,0.1671
0.0250,0.0000,1540.7880,1098.0111,0.0000,0.0000,0.0000
0.0750,1540.7880,1540.7880,1098.0111,1098.0111,1098.0111,1098.0111
