,-0.0759,-0.0259,0.0241,0.0741,0.1241,0.1741
0.0250,0.0000,20945110.0000,16913860.0000,0.0000,0.0000,0.0000
0.0750,6431981.5000,5311644.0000,5311644.0000,16913860.0000,0.0000,0.0000
0.1250,6431981.5000,5311644.0000,5311644.0000,0.0000,0.0000,0.0000
