,-0.1201,-0.0701,-0.0201,0.0299,0.0799,0.1299,0.1799
0.0250,0.0000,0.0000,163440448.0000,194554816.0000,0.0000,0.0000,0.0000
0.0750,7144.6226,18826.0371,55091004.0000,108884304.0000,76516400.0000,18821.2266,0.0000
0.1250,7144.6226,16187.8857,55091004.0000,76516400.0000,76516400.0000,18821.2266,18821.2266
