,-0.1439,-0.0939,-0.0439,0.0061,0.0561,0.1061,0.1561,0.2061
0.0250,0.0000,0.0000,1966.8040,2095.1362,1961.4988,0.0000,0.0000,0.0000
0.0750,1398.2526,128.9366,456.1266,1138.8625,946.7991,1394.0920,3291.8306,3291.8306
0.1250,1398.2526,128.9366,456.1266,613.3910,613.3910,288.2902,1394.0920,0.0000
