,-0.0805,-0.0305,0.0195,0.0695,0.1195,0.1695
0.0250,0.0000,0.0000,90110400.0000,0.0000,0.0000,0.0000
0.0750,13928855.0000,13928855.0000,29708168.0000,41291936.0000,0.0000,0.0000
0.1250,13928855.0000,29708168.0000,21847578.0000,21847578.0000,40557180.0000,0.0000
