,-0.0506,-0.0006,0.0494,0.0994,0.1494
0.0250,0.0000,3319.7866,0.0000,0.0000,0.0000
0.0750,0.0000,3319.7866,0.0000,0.0000,0.0000
0.1250,3319.7866,3394.6055,3394.6055,0.0000,0.0000
0.1750,0.0000,3394.6055,3394.6055,3394.6055,0.0000
