,-0.2254,-0.1754,-0.1254,-0.0754,-0.0254,0.0246,0.0746,0.1246,0.1746,0.2246,0.2746,0.3246
0.0250,0.0000,0.0000,0.0000,0.0000,110139040.0000,22370.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0.0750,0.0000,0.0000,68006640.0000,40785932.0000,40785932.0000,16710.4707,84296616.0000,50086768.0000,0.0000,0.0000,0.0000,0.0000
0.1250,0.0000,0.0000,56408380.0000,40785932.0000,40785932.0000,15778.5283,67731408.0000,50086768.0000,21524.2031,20981.3242,20659.8730,0.0000
0.1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50086768.0000,50086768.0000,21524.2031,20659.8730,20659.8730,20659.8730
