,-0.0262,0.0238,0.0738,0.1238
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,4063.5752,4063.5752,0.0000,0.0000
0.1250,4063.5752,4063.5752,4177.5400,0.0000
