,-0.0635,-0.0135,0.0365,0.0865,0.1365
0.0250,0.0000,101.0192,0.0000,0.0000,0.0000
0.0750,101.0192,230.6082,230.6082,0.0000,0.0000
0.1250,230.6082,230.6082,230.6082,230.6082,0.0000
