,-0.0645,-0.0145,0.0355,0.0855,0.1355
0.0250,0.0000,21322160.0000,0.0000,0.0000,0.0000
0.0750,9746378.0000,9746378.0000,5568258.5000,0.0000,0.0000
0.1250,9746378.0000,9746378.0000,5568258.5000,5568258.5000,0.0000
