,-0.1416,-0.0916,-0.0416,0.0084,0.0584,0.1084,0.1584,0.2084
0.0250,0.0000,0.0000,150976272.0000,339707904.0000,318258432.0000,0.0000,0.0000,0.0000
0.0750,44117448.0000,28170482.0000,30286434.0000,77765936.0000,84673008.0000,50843372.0000,78805720.0000,0.0000
0.1250,44117448.0000,28170482.0000,30286434.0000,77765936.0000,84673008.0000,50843372.0000,78805720.0000,149745184.0000
