,-0.0559,-0.0059,0.0441,0.0941,0.1441
0.0250,0.0000,2511.1770,0.0000,0.0000,0.0000
0.0750,2511.1770,2511.1770,2511.1770,1691.4124,0.0000
0.1250,2511.1770,2511.1770,2511.1770,2511.1770,0.0000
