,-0.0335,0.0165,0.0665,0.1165
0.0250,0.0000,15312217.0000,0.0000,0.0000
0.0750,8918428.0000,13263868.0000,0.0000,0.0000
0.1250,8918428.0000,13263868.0000,13263868.0000,0.0000
